date	post_id	title	url
2020-06-27	119818	Weekend reads: A deluge of papers, reviewed in haste; a dog food study faces scrutiny; the trouble with research evaluations	https://retractionwatch.com/2020/06/27/weekend-reads-a-deluge-of-papers-reviewed-in-haste-a-dog-food-study-faces-scrutiny-the-trouble-with-research-evaluations/
2020-06-26	119809	Law firm sues OSU cancer researcher for $900,000 in unpaid fees following failed libel suit	https://retractionwatch.com/2020/06/26/law-firm-sues-osu-cancer-researcher-for-900000-in-unpaid-fees-following-failed-libel-suit/
2020-06-23	119772	A Wiley journal makes another article disappear	https://retractionwatch.com/2020/06/23/a-wiley-journal-makes-another-article-disappear/
2020-06-20	119763	Weekend reads: When peer review fails; gender imbalances in citations; COVID-19 science under scrutiny	https://retractionwatch.com/2020/06/20/weekend-reads-when-peer-review-fails-gender-imbalances-in-citations-covid-19-science-under-scrutiny/
2020-06-13	119696	Weekend reads: A wake-up call?; paper’s author accused of racism;  an editor resigns over personal attacks	https://retractionwatch.com/2020/06/13/weekend-reads-a-wake-up-call-papers-author-accused-of-racism-an-editor-resigns-over-personal-attacks/
2020-06-09	119667	Criminology researcher to lose sixth paper	https://retractionwatch.com/2020/06/09/criminology-researcher-to-lose-sixth-paper/
2020-06-06	119647	Group withdraws COVID-19 scoring tool based on Surgisphere  data following NEJM, Lancet retractions	https://retractionwatch.com/2020/06/06/group-withdraws-covid-19-scoring-tool-based-on-surgisphere-data-following-nejm-lancet-retractions/
2020-06-06	119641	Weekend reads: Top journals under scrutiny; a toxic legacy; science by press release	https://retractionwatch.com/2020/06/06/weekend-reads-top-journals-under-scrutiny-a-toxic-legacy-science-by-press-release/
2020-06-02	119601	NEJM, Lancet place expressions of concern on controversial studies of drugs for COVID-19	https://retractionwatch.com/2020/06/02/nejm-places-expression-of-concern-on-controversial-study-of-drugs-for-covid-19/
2020-06-02	119577	Anesthesiology group loses ten papers at once in one journal	https://retractionwatch.com/2020/06/02/anesthesiology-group-loses-ten-papers-at-once-in-one-journal/
2020-06-01	119593	Top journal retracts study claiming masks ineffective in preventing COVID-19 spread	https://retractionwatch.com/2020/06/01/top-journal-retracts-study-claiming-masks-ineffective-in-preventing-covid-19-spread/
2020-06-01	119569	Nature retracts study touted as step toward treatments for bone diseases	https://retractionwatch.com/2020/06/01/nature-retracts-study-touted-as-step-toward-treatments-for-bone-diseases/
2020-05-30	119554	Weekend reads: Hydroxychloroquine paper earns correction; company allegedly fakes COVID-19 data; why retractions fail	https://retractionwatch.com/2020/05/30/weekend-reads-hydroxychloroquine-paper-earns-correction-company-allegedly-fakes-covid-19-data-why-retractions-fail/
2020-05-29	119541	A journal publishes a critical letter — then says it was a mistake	https://retractionwatch.com/2020/05/29/a-journal-publishes-a-critical-letter-then-says-it-was-a-mistake/
